Entity,Code,Day,people_vaccinated
South Carolina,,2021-02-07,450531
South Carolina,,2021-02-08,460511
South Carolina,,2021-02-09,460511
South Carolina,,2021-02-10,475116
South Carolina,,2021-02-11,487418
South Carolina,,2021-02-12,500005
South Carolina,,2021-02-13,512156
South Carolina,,2021-02-14,525641
South Carolina,,2021-02-16,542707
South Carolina,,2021-02-17,551943
South Carolina,,2021-02-18,562999
South Carolina,,2021-02-19,610292
South Carolina,,2021-02-20,625877
South Carolina,,2021-02-21,638364
South Carolina,,2021-02-22,660425
South Carolina,,2021-02-23,665137
South Carolina,,2021-02-24,687074
South Carolina,,2021-02-25,696787
South Carolina,,2021-02-26,710435
South Carolina,,2021-02-27,725393
South Carolina,,2021-02-28,737658
South Carolina,,2021-03-01,755284
South Carolina,,2021-03-02,759604
South Carolina,,2021-03-03,768635
South Carolina,,2021-03-04,784515
South Carolina,,2021-03-05,800539
South Carolina,,2021-03-06,823824
South Carolina,,2021-03-07,851400
South Carolina,,2021-03-08,873292
South Carolina,,2021-03-09,885144
South Carolina,,2021-03-10,902545
South Carolina,,2021-03-11,928283
South Carolina,,2021-03-12,950186
South Carolina,,2021-03-13,1017396
South Carolina,,2021-03-14,1017665
South Carolina,,2021-03-15,1042042
South Carolina,,2021-03-16,1049599
South Carolina,,2021-03-17,1065987
South Carolina,,2021-03-18,1092529
South Carolina,,2021-03-19,1118812
South Carolina,,2021-03-20,1134174
South Carolina,,2021-03-21,1170754
South Carolina,,2021-03-22,1199352
South Carolina,,2021-03-23,1209308
South Carolina,,2021-03-24,1238605
South Carolina,,2021-03-25,1264061
South Carolina,,2021-03-26,1295089
South Carolina,,2021-03-27,1325671
South Carolina,,2021-03-28,1355018
South Carolina,,2021-03-29,1378779
South Carolina,,2021-03-30,1387610
South Carolina,,2021-03-31,1403522
South Carolina,,2021-04-01,1427425
South Carolina,,2021-04-02,1458179
South Carolina,,2021-04-03,1460004
South Carolina,,2021-04-04,1488232
South Carolina,,2021-04-05,1500627
South Carolina,,2021-04-06,1507527
South Carolina,,2021-04-07,1528086
South Carolina,,2021-04-08,1582840
South Carolina,,2021-04-09,1610542
South Carolina,,2021-04-10,1635813
South Carolina,,2021-04-11,1663746
South Carolina,,2021-04-12,1681670
South Carolina,,2021-04-13,1689445
South Carolina,,2021-04-14,1702386
South Carolina,,2021-04-15,1717681
South Carolina,,2021-04-16,1736075
South Carolina,,2021-04-17,1753929
South Carolina,,2021-04-18,1769087
South Carolina,,2021-04-19,1781370
South Carolina,,2021-04-20,1788637
South Carolina,,2021-04-21,1796524
South Carolina,,2021-04-22,1797673
South Carolina,,2021-04-23,1809407
South Carolina,,2021-04-24,1820274
South Carolina,,2021-04-25,1831607
South Carolina,,2021-04-26,1837768
South Carolina,,2021-04-27,1854582
South Carolina,,2021-04-28,1860517
South Carolina,,2021-04-29,1868700
South Carolina,,2021-04-30,1881335
South Carolina,,2021-05-01,1891612
South Carolina,,2021-05-02,1899777
South Carolina,,2021-05-03,1904815
South Carolina,,2021-05-04,1906089
South Carolina,,2021-05-05,1911054
South Carolina,,2021-05-06,1921015
South Carolina,,2021-05-07,1931871
South Carolina,,2021-05-08,1939674
South Carolina,,2021-05-09,1947391
South Carolina,,2021-05-10,1955848
South Carolina,,2021-05-11,1961147
South Carolina,,2021-05-12,1965916
South Carolina,,2021-05-13,1972337
South Carolina,,2021-05-14,1978433
South Carolina,,2021-05-15,1985740
South Carolina,,2021-05-16,1995829
South Carolina,,2021-05-17,2002988
South Carolina,,2021-05-18,2008472
South Carolina,,2021-05-19,2012792
South Carolina,,2021-05-20,2024312
South Carolina,,2021-05-21,2034116
South Dakota,,2021-01-12,41322
South Dakota,,2021-01-13,42789
South Dakota,,2021-01-14,44721
South Dakota,,2021-01-15,47389
South Dakota,,2021-01-19,51288
South Dakota,,2021-01-20,52548
South Dakota,,2021-01-21,54531
South Dakota,,2021-01-22,56762
South Dakota,,2021-01-23,60982
South Dakota,,2021-01-24,63091
South Dakota,,2021-01-25,63950
South Dakota,,2021-01-26,64012
South Dakota,,2021-01-27,65031
South Dakota,,2021-01-28,67171
South Dakota,,2021-01-29,70502
South Dakota,,2021-01-30,74229
South Dakota,,2021-01-31,76523
South Dakota,,2021-02-01,77052
South Dakota,,2021-02-02,77125
South Dakota,,2021-02-03,79025
South Dakota,,2021-02-04,81697
South Dakota,,2021-02-05,85921
South Dakota,,2021-02-06,88882
South Dakota,,2021-02-07,91598
South Dakota,,2021-02-08,92615
South Dakota,,2021-02-09,92678
South Dakota,,2021-02-10,94744
South Dakota,,2021-02-11,97817
South Dakota,,2021-02-12,103076
South Dakota,,2021-02-13,106251
South Dakota,,2021-02-14,109875
South Dakota,,2021-02-16,111151
South Dakota,,2021-02-17,113425
South Dakota,,2021-02-18,116461
South Dakota,,2021-02-19,148976
South Dakota,,2021-02-20,152655
South Dakota,,2021-02-21,156792
South Dakota,,2021-02-22,158566
South Dakota,,2021-02-23,159201
South Dakota,,2021-02-24,162773
South Dakota,,2021-02-25,167434
South Dakota,,2021-02-26,172279
South Dakota,,2021-02-27,178635
South Dakota,,2021-02-28,184028
South Dakota,,2021-03-01,186324
South Dakota,,2021-03-02,186707
South Dakota,,2021-03-03,189979
South Dakota,,2021-03-04,193978
South Dakota,,2021-03-05,198905
South Dakota,,2021-03-06,206243
South Dakota,,2021-03-07,211458
South Dakota,,2021-03-08,213168
South Dakota,,2021-03-09,213680
South Dakota,,2021-03-10,217047
South Dakota,,2021-03-11,221398
South Dakota,,2021-03-12,226056
South Dakota,,2021-03-13,232966
South Dakota,,2021-03-14,241971
South Dakota,,2021-03-15,244353
South Dakota,,2021-03-16,245286
South Dakota,,2021-03-17,248205
South Dakota,,2021-03-18,251987
South Dakota,,2021-03-19,256112
South Dakota,,2021-03-20,261798
South Dakota,,2021-03-21,267282
South Dakota,,2021-03-22,268972
South Dakota,,2021-03-23,269800
South Dakota,,2021-03-24,274493
South Dakota,,2021-03-25,279590
South Dakota,,2021-03-26,286727
South Dakota,,2021-03-27,294506
South Dakota,,2021-03-28,300563
South Dakota,,2021-03-29,303587
South Dakota,,2021-03-30,304480
South Dakota,,2021-03-31,308289
South Dakota,,2021-04-01,312907
South Dakota,,2021-04-02,318660
South Dakota,,2021-04-03,327720
South Dakota,,2021-04-04,332349
South Dakota,,2021-04-05,334448
South Dakota,,2021-04-06,334829
South Dakota,,2021-04-07,338642
South Dakota,,2021-04-08,344121
South Dakota,,2021-04-09,350432
South Dakota,,2021-04-10,357294
South Dakota,,2021-04-11,362791
South Dakota,,2021-04-12,364795
South Dakota,,2021-04-13,365410
South Dakota,,2021-04-14,367699
South Dakota,,2021-04-15,370859
South Dakota,,2021-04-16,373961
South Dakota,,2021-04-17,377436
South Dakota,,2021-04-18,380338
South Dakota,,2021-04-19,381363
South Dakota,,2021-04-20,381723
South Dakota,,2021-04-21,382887
South Dakota,,2021-04-22,384292
South Dakota,,2021-04-23,386737
South Dakota,,2021-04-24,388763
South Dakota,,2021-04-25,390725
South Dakota,,2021-04-26,391407
South Dakota,,2021-04-27,391687
South Dakota,,2021-04-28,392554
South Dakota,,2021-04-29,393573
South Dakota,,2021-04-30,395076
South Dakota,,2021-05-01,397714
South Dakota,,2021-05-02,397920
South Dakota,,2021-05-03,398028
South Dakota,,2021-05-04,398802
South Dakota,,2021-05-05,399483
South Dakota,,2021-05-06,400536
South Dakota,,2021-05-07,401430
South Dakota,,2021-05-08,403193
South Dakota,,2021-05-09,403387
South Dakota,,2021-05-10,403535
South Dakota,,2021-05-11,404468
South Dakota,,2021-05-12,404929
South Dakota,,2021-05-13,405892
South Dakota,,2021-05-14,406941
South Dakota,,2021-05-15,409611
South Dakota,,2021-05-16,410082
South Dakota,,2021-05-17,410356
South Dakota,,2021-05-18,411587
South Dakota,,2021-05-19,412782
South Dakota,,2021-05-20,414633
South Dakota,,2021-05-21,416205
Tennessee,,2021-01-12,143735
Tennessee,,2021-01-13,150893
Tennessee,,2021-01-14,238943
Tennessee,,2021-01-15,264912
Tennessee,,2021-01-19,302260
Tennessee,,2021-01-20,305780
Tennessee,,2021-01-21,313154
Tennessee,,2021-01-22,324543
Tennessee,,2021-01-23,335823
Tennessee,,2021-01-24,354407
Tennessee,,2021-01-25,361767
Tennessee,,2021-01-26,365235
Tennessee,,2021-01-27,374108
Tennessee,,2021-01-28,385682
Tennessee,,2021-01-29,400950
Tennessee,,2021-01-30,416716
Tennessee,,2021-01-31,438426
Tennessee,,2021-02-01,447977
Tennessee,,2021-02-02,450633
Tennessee,,2021-02-03,463300
Tennessee,,2021-02-04,477784
Tennessee,,2021-02-05,500458
Tennessee,,2021-02-06,521621
Tennessee,,2021-02-07,543793
Tennessee,,2021-02-08,554016
Tennessee,,2021-02-09,558590
Tennessee,,2021-02-10,577121
Tennessee,,2021-02-11,595081
Tennessee,,2021-02-12,618010
Tennessee,,2021-02-13,634688
Tennessee,,2021-02-14,659390
Tennessee,,2021-02-16,675421
Tennessee,,2021-02-17,680454
Tennessee,,2021-02-18,691486
Tennessee,,2021-02-19,740230
Tennessee,,2021-02-20,748756
Tennessee,,2021-02-21,757333
Tennessee,,2021-02-22,757200
Tennessee,,2021-02-23,761007
Tennessee,,2021-02-24,777850
Tennessee,,2021-02-25,794893
Tennessee,,2021-02-26,821513
Tennessee,,2021-02-27,845090
Tennessee,,2021-02-28,878954
Tennessee,,2021-03-01,903477
Tennessee,,2021-03-02,911906
Tennessee,,2021-03-03,943375
Tennessee,,2021-03-04,965429
Tennessee,,2021-03-05,990140
Tennessee,,2021-03-06,1015188
Tennessee,,2021-03-07,1041609
Tennessee,,2021-03-08,1058354
Tennessee,,2021-03-09,1064302
Tennessee,,2021-03-10,1091669
Tennessee,,2021-03-11,1123145
Tennessee,,2021-03-12,1161962
Tennessee,,2021-03-13,1201964
Tennessee,,2021-03-14,1238369
Tennessee,,2021-03-15,1260166
Tennessee,,2021-03-16,1265605
Tennessee,,2021-03-17,1300220
Tennessee,,2021-03-18,1334622
Tennessee,,2021-03-19,1361297
Tennessee,,2021-03-20,1394341
Tennessee,,2021-03-21,1432648
Tennessee,,2021-03-22,1452601
Tennessee,,2021-03-23,1461295
Tennessee,,2021-03-24,1495500
Tennessee,,2021-03-25,1531296
Tennessee,,2021-03-26,1573735
Tennessee,,2021-03-27,1612374
Tennessee,,2021-03-28,1647245
Tennessee,,2021-03-29,1669271
Tennessee,,2021-03-30,1677569
Tennessee,,2021-03-31,1711847
Tennessee,,2021-04-01,1751164
Tennessee,,2021-04-02,1789034
Tennessee,,2021-04-03,1829918
Tennessee,,2021-04-04,1853878
Tennessee,,2021-04-05,1869985
Tennessee,,2021-04-06,1873046
Tennessee,,2021-04-07,1900061
Tennessee,,2021-04-08,1938090
Tennessee,,2021-04-09,1976283
Tennessee,,2021-04-10,2013257
Tennessee,,2021-04-11,2049823
Tennessee,,2021-04-12,2068289
Tennessee,,2021-04-13,2077688
Tennessee,,2021-04-14,2087718
Tennessee,,2021-04-15,2112243
Tennessee,,2021-04-16,2138487
Tennessee,,2021-04-17,2160931
Tennessee,,2021-04-18,2184332
Tennessee,,2021-04-19,2194500
Tennessee,,2021-04-20,2201920
Tennessee,,2021-04-21,2218245
Tennessee,,2021-04-22,2237492
Tennessee,,2021-04-23,2254548
Tennessee,,2021-04-24,2269505
Tennessee,,2021-04-25,2286642
Tennessee,,2021-04-26,2296223
Tennessee,,2021-04-27,2302554
Tennessee,,2021-04-28,2314380
Tennessee,,2021-04-29,2327527
Tennessee,,2021-04-30,2339881
Tennessee,,2021-05-01,2356831
Tennessee,,2021-05-02,2369715
Tennessee,,2021-05-03,2374198
Tennessee,,2021-05-04,2376198
Tennessee,,2021-05-05,2385694
Tennessee,,2021-05-06,2399811
Tennessee,,2021-05-07,2416367
Tennessee,,2021-05-08,2429663
Tennessee,,2021-05-09,2444465
Tennessee,,2021-05-10,2454282
Tennessee,,2021-05-11,2464168
Tennessee,,2021-05-12,2472752
Tennessee,,2021-05-13,2480854
Tennessee,,2021-05-14,2490594
Tennessee,,2021-05-15,2511475
Tennessee,,2021-05-16,2536834
Tennessee,,2021-05-17,2545494
Tennessee,,2021-05-18,2550592
Tennessee,,2021-05-19,2560618
Tennessee,,2021-05-20,2574804
Tennessee,,2021-05-21,2589957
Texas,,2021-01-12,809148
Texas,,2021-01-13,861072
Texas,,2021-01-14,917387
Texas,,2021-01-15,1003412
Texas,,2021-01-19,1222952
Texas,,2021-01-20,1282998
Texas,,2021-01-21,1337706
Texas,,2021-01-22,1412767
Texas,,2021-01-23,1474571
Texas,,2021-01-24,1502751
Texas,,2021-01-25,1532381
Texas,,2021-01-26,1614648
Texas,,2021-01-27,1648575
Texas,,2021-01-28,1731725
Texas,,2021-01-29,1804291
Texas,,2021-01-30,1886813
Texas,,2021-01-31,1928227
Texas,,2021-02-01,1991555
Texas,,2021-02-02,1991555
Texas,,2021-02-03,2086493
Texas,,2021-02-04,2181310
Texas,,2021-02-05,2257870
Texas,,2021-02-06,2371311
Texas,,2021-02-07,2464468
Texas,,2021-02-08,2512804
Texas,,2021-02-09,2589885
Texas,,2021-02-10,2672352
Texas,,2021-02-11,2745305
Texas,,2021-02-12,2834361
Texas,,2021-02-13,2901250
Texas,,2021-02-14,2970596
Texas,,2021-02-16,3037786
Texas,,2021-02-17,3059756
Texas,,2021-02-18,3071010
Texas,,2021-02-19,3205884
Texas,,2021-02-20,3241776
Texas,,2021-02-21,3267255
Texas,,2021-02-22,3299008
Texas,,2021-02-23,3330051
Texas,,2021-02-24,3383302
Texas,,2021-02-25,3305597
Texas,,2021-02-26,3381100
Texas,,2021-02-27,3445638
Texas,,2021-02-28,3533100
Texas,,2021-03-01,3533100
Texas,,2021-03-02,3735197
Texas,,2021-03-03,3850248
Texas,,2021-03-04,3955205
Texas,,2021-03-05,4098216
Texas,,2021-03-06,4246954
Texas,,2021-03-07,4313322
Texas,,2021-03-08,4406573
Texas,,2021-03-09,4574899
Texas,,2021-03-10,4740604
Texas,,2021-03-11,4893813
Texas,,2021-03-12,5100346
Texas,,2021-03-13,5293079
Texas,,2021-03-14,5417558
Texas,,2021-03-15,5509231
Texas,,2021-03-16,5601318
Texas,,2021-03-17,5750589
Texas,,2021-03-18,5912169
Texas,,2021-03-19,6052656
Texas,,2021-03-20,6195559
Texas,,2021-03-21,6320852
Texas,,2021-03-22,6390503
Texas,,2021-03-23,6467491
Texas,,2021-03-24,6453836
Texas,,2021-03-25,6642893
Texas,,2021-03-26,6819423
Texas,,2021-03-27,6969269
Texas,,2021-03-28,7099537
Texas,,2021-03-29,7211223
Texas,,2021-03-30,7336199
Texas,,2021-03-31,7476870
Texas,,2021-04-01,7648787
Texas,,2021-04-02,7834308
Texas,,2021-04-03,7968097
Texas,,2021-04-04,8100286
Texas,,2021-04-05,8251415
Texas,,2021-04-06,8370495
Texas,,2021-04-07,8501525
Texas,,2021-04-08,8657293
Texas,,2021-04-09,8883466
Texas,,2021-04-10,9143541
Texas,,2021-04-11,9293759
Texas,,2021-04-12,9401590
Texas,,2021-04-13,9522257
Texas,,2021-04-14,9670695
Texas,,2021-04-15,9813128
Texas,,2021-04-16,9942195
Texas,,2021-04-17,10080135
Texas,,2021-04-18,10146230
Texas,,2021-04-19,10245431
Texas,,2021-04-20,10302449
Texas,,2021-04-21,10389002
Texas,,2021-04-22,10477069
Texas,,2021-04-23,10567699
Texas,,2021-04-24,10668749
Texas,,2021-04-25,10747645
Texas,,2021-04-26,10796687
Texas,,2021-04-27,10849586
Texas,,2021-04-28,10915947
Texas,,2021-04-29,10999257
Texas,,2021-04-30,11092489
Texas,,2021-05-01,11164737
Texas,,2021-05-02,11199365
Texas,,2021-05-03,11226347
Texas,,2021-05-04,11253017
Texas,,2021-05-05,11306814
Texas,,2021-05-06,11359643
Texas,,2021-05-07,11413686
Texas,,2021-05-08,11467096
Texas,,2021-05-09,11508786
Texas,,2021-05-10,11537922
Texas,,2021-05-11,11574600
Texas,,2021-05-12,11620495
Texas,,2021-05-13,11663719
Texas,,2021-05-14,11714260
Texas,,2021-05-15,11790547
Texas,,2021-05-16,11881680
Texas,,2021-05-17,11966680
Texas,,2021-05-18,12017212
Texas,,2021-05-19,12094067
Texas,,2021-05-20,12162473
Texas,,2021-05-21,12273765
United States,USA,2021-01-12,7398897
United States,USA,2021-01-13,8015434
United States,USA,2021-01-14,9690757
United States,USA,2021-01-15,10595866
United States,USA,2021-01-19,13595803
United States,USA,2021-01-20,14270441
United States,USA,2021-01-21,15053257
United States,USA,2021-01-22,16243093
United States,USA,2021-01-23,17390345
United States,USA,2021-01-24,18502131
United States,USA,2021-01-25,19252279
United States,USA,2021-01-26,19902237
United States,USA,2021-01-27,20687970
United States,USA,2021-01-28,21698606
United States,USA,2021-01-29,22858318
United States,USA,2021-01-30,24064165
United States,USA,2021-01-31,25201143
United States,USA,2021-02-01,26023153
United States,USA,2021-02-02,26440836
United States,USA,2021-02-03,27154956
United States,USA,2021-02-04,27905197
United States,USA,2021-02-05,28909497
United States,USA,2021-02-06,30250964
United States,USA,2021-02-07,31579100
United States,USA,2021-02-08,32340146
United States,USA,2021-02-09,32867213
United States,USA,2021-02-10,33783384
United States,USA,2021-02-11,34723964
United States,USA,2021-02-12,35834855
United States,USA,2021-02-13,37056122
United States,USA,2021-02-14,38292270
United States,USA,2021-02-16,39670551
United States,USA,2021-02-17,40268009
United States,USA,2021-02-18,41021049
United States,USA,2021-02-19,41977401
United States,USA,2021-02-20,42809595
United States,USA,2021-02-21,43628092
United States,USA,2021-02-22,44138118
United States,USA,2021-02-23,44544969
United States,USA,2021-02-24,45237143
United States,USA,2021-02-25,46074392
United States,USA,2021-02-26,47184199
United States,USA,2021-02-27,48435536
United States,USA,2021-02-28,49772180
United States,USA,2021-03-01,50732997
United States,USA,2021-03-02,51755447
United States,USA,2021-03-03,52855579
United States,USA,2021-03-04,54035670
United States,USA,2021-03-05,55547697
United States,USA,2021-03-06,57358849
United States,USA,2021-03-07,58873710
United States,USA,2021-03-08,60005231
United States,USA,2021-03-09,61088527
United States,USA,2021-03-10,62451150
United States,USA,2021-03-11,64071674
United States,USA,2021-03-12,65965305
United States,USA,2021-03-13,68884011
United States,USA,2021-03-14,69784210
United States,USA,2021-03-15,71054445
United States,USA,2021-03-16,72135616
United States,USA,2021-03-17,73669956
United States,USA,2021-03-18,75495716
United States,USA,2021-03-19,77230061
United States,USA,2021-03-20,79367225
United States,USA,2021-03-21,81415769
United States,USA,2021-03-22,82772416
United States,USA,2021-03-23,83930495
United States,USA,2021-03-24,85472166
United States,USA,2021-03-25,87343622
United States,USA,2021-03-26,89559225
United States,USA,2021-03-27,91707729
United States,USA,2021-03-28,93631163
United States,USA,2021-03-29,95015762
United States,USA,2021-03-30,96044046
United States,USA,2021-03-31,97593290
United States,USA,2021-04-01,99565311
United States,USA,2021-04-02,101804762
United States,USA,2021-04-03,104213478
United States,USA,2021-04-04,106214924
United States,USA,2021-04-05,107515428
United States,USA,2021-04-06,108301234
United States,USA,2021-04-07,109995734
United States,USA,2021-04-08,112046611
United States,USA,2021-04-09,114436039
United States,USA,2021-04-10,117142879
United States,USA,2021-04-11,119242902
United States,USA,2021-04-12,120848490
United States,USA,2021-04-13,122295530
United States,USA,2021-04-14,123917385
United States,USA,2021-04-15,125822868
United States,USA,2021-04-16,127743096
United States,USA,2021-04-17,129494179
United States,USA,2021-04-18,131247546
United States,USA,2021-04-19,132321628
United States,USA,2021-04-20,133266995
United States,USA,2021-04-21,134445595
United States,USA,2021-04-22,135791031
United States,USA,2021-04-23,137234889
United States,USA,2021-04-24,138644724
United States,USA,2021-04-25,139978480
United States,USA,2021-04-26,140969663
United States,USA,2021-04-27,141751857
United States,USA,2021-04-28,142692987
United States,USA,2021-04-29,143793565
United States,USA,2021-04-30,144894586
United States,USA,2021-05-01,146239208
United States,USA,2021-05-02,147047012
United States,USA,2021-05-03,147517734
United States,USA,2021-05-04,147894671
United States,USA,2021-05-05,148562891
United States,USA,2021-05-06,149462265
United States,USA,2021-05-07,150416559
United States,USA,2021-05-08,151315505
United States,USA,2021-05-09,152116936
United States,USA,2021-05-10,152819904
United States,USA,2021-05-11,153448316
United States,USA,2021-05-12,153986312
United States,USA,2021-05-13,154624231
United States,USA,2021-05-14,155251852
United States,USA,2021-05-15,156217367
United States,USA,2021-05-16,157132234
United States,USA,2021-05-17,157827208
United States,USA,2021-05-18,158365411
United States,USA,2021-05-19,159174963
United States,USA,2021-05-20,160177820
United States,USA,2021-05-21,161278336
Utah,,2021-01-12,90613
Utah,,2021-01-13,98010
Utah,,2021-01-14,103833
Utah,,2021-01-15,114504
Utah,,2021-01-19,144056
Utah,,2021-01-20,159814
Utah,,2021-01-21,166334
Utah,,2021-01-22,175364
Utah,,2021-01-23,175364
Utah,,2021-01-24,175364
Utah,,2021-01-25,195221
Utah,,2021-01-26,196507
Utah,,2021-01-27,201134
Utah,,2021-01-28,201134
Utah,,2021-01-29,219468
Utah,,2021-01-30,227616
Utah,,2021-01-31,227616
Utah,,2021-02-01,244613
Utah,,2021-02-02,245534
Utah,,2021-02-03,245534
Utah,,2021-02-04,258569
Utah,,2021-02-05,271345
Utah,,2021-02-06,284458
Utah,,2021-02-07,284458
Utah,,2021-02-08,304991
Utah,,2021-02-09,307059
Utah,,2021-02-10,307059
Utah,,2021-02-11,307059
Utah,,2021-02-12,307059
Utah,,2021-02-13,307059
Utah,,2021-02-14,307059
Utah,,2021-02-16,314844
Utah,,2021-02-17,314844
Utah,,2021-02-18,322861
Utah,,2021-02-19,343017
Utah,,2021-02-20,356046
Utah,,2021-02-21,356371
Utah,,2021-02-22,356333
Utah,,2021-02-23,356473
Utah,,2021-02-24,363912
Utah,,2021-02-25,378021
Utah,,2021-02-26,378359
Utah,,2021-02-27,391510
Utah,,2021-02-28,391851
Utah,,2021-03-01,391925
Utah,,2021-03-02,406252
Utah,,2021-03-03,422402
Utah,,2021-03-04,422649
Utah,,2021-03-05,456278
Utah,,2021-03-06,482088
Utah,,2021-03-07,482511
Utah,,2021-03-08,483105
Utah,,2021-03-09,512666
Utah,,2021-03-10,529210
Utah,,2021-03-11,529682
Utah,,2021-03-12,562291
Utah,,2021-03-13,587893
Utah,,2021-03-14,611477
Utah,,2021-03-15,612437
Utah,,2021-03-16,626747
Utah,,2021-03-17,639360
Utah,,2021-03-18,649591
Utah,,2021-03-19,649947
Utah,,2021-03-20,650394
Utah,,2021-03-21,696065
Utah,,2021-03-22,696212
Utah,,2021-03-23,709295
Utah,,2021-03-24,722387
Utah,,2021-03-25,744143
Utah,,2021-03-26,744430
Utah,,2021-03-27,783522
Utah,,2021-03-28,783973
Utah,,2021-03-29,784153
Utah,,2021-03-30,813926
Utah,,2021-03-31,814168
Utah,,2021-04-01,849691
Utah,,2021-04-02,849980
Utah,,2021-04-03,898948
Utah,,2021-04-04,899434
Utah,,2021-04-05,916927
Utah,,2021-04-06,926752
Utah,,2021-04-07,942460
Utah,,2021-04-08,965304
Utah,,2021-04-09,993103
Utah,,2021-04-10,1019257
Utah,,2021-04-11,1019689
Utah,,2021-04-12,1019919
Utah,,2021-04-13,1061662
Utah,,2021-04-14,1079644
Utah,,2021-04-15,1097671
Utah,,2021-04-16,1113131
Utah,,2021-04-17,1136107
Utah,,2021-04-18,1136303
Utah,,2021-04-19,1163178
Utah,,2021-04-20,1163254
Utah,,2021-04-21,1174353
Utah,,2021-04-22,1191054
Utah,,2021-04-23,1205933
Utah,,2021-04-24,1218193
Utah,,2021-04-25,1218407
Utah,,2021-04-26,1218503
Utah,,2021-04-27,1234547
Utah,,2021-04-28,1243921
Utah,,2021-04-29,1254474
Utah,,2021-04-30,1254664
Utah,,2021-05-01,1274391
Utah,,2021-05-02,1274583
Utah,,2021-05-03,1274676
Utah,,2021-05-04,1289439
Utah,,2021-05-05,1298408
Utah,,2021-05-06,1305141
Utah,,2021-05-07,1305359
Utah,,2021-05-08,1311807
Utah,,2021-05-09,1311972
Utah,,2021-05-10,1312235
Utah,,2021-05-11,1340220
Utah,,2021-05-12,1340344
Utah,,2021-05-13,1347636
Utah,,2021-05-14,1352037
Utah,,2021-05-15,1352201
Utah,,2021-05-16,1352447
Utah,,2021-05-17,1352594
Utah,,2021-05-18,1378044
Utah,,2021-05-19,1384225
Utah,,2021-05-20,1394033
Utah,,2021-05-21,1402667
Vermont,,2021-01-14,26603
Vermont,,2021-01-15,28355
Vermont,,2021-01-19,34427
Vermont,,2021-01-20,34607
Vermont,,2021-01-21,36233
Vermont,,2021-01-22,38432
Vermont,,2021-01-23,40484
Vermont,,2021-01-24,41950
Vermont,,2021-01-25,43356
Vermont,,2021-01-26,43994
Vermont,,2021-01-27,44498
Vermont,,2021-01-28,46376
Vermont,,2021-01-29,47485
Vermont,,2021-01-30,48473
Vermont,,2021-01-31,50571
Vermont,,2021-02-01,53967
Vermont,,2021-02-02,54994
Vermont,,2021-02-03,55357
Vermont,,2021-02-04,56221
Vermont,,2021-02-05,57432
Vermont,,2021-02-06,58637
Vermont,,2021-02-07,60863
Vermont,,2021-02-08,63024
Vermont,,2021-02-09,64864
Vermont,,2021-02-10,65577
Vermont,,2021-02-11,67024
Vermont,,2021-02-12,68654
Vermont,,2021-02-13,70351
Vermont,,2021-02-14,73105
Vermont,,2021-02-16,78022
Vermont,,2021-02-17,78816
Vermont,,2021-02-18,79606
Vermont,,2021-02-19,86590
Vermont,,2021-02-20,88826
Vermont,,2021-02-21,91923
Vermont,,2021-02-22,92323
Vermont,,2021-02-23,94054
Vermont,,2021-02-24,94866
Vermont,,2021-02-25,96318
Vermont,,2021-02-26,98746
Vermont,,2021-02-27,101529
Vermont,,2021-02-28,104583
Vermont,,2021-03-01,107238
Vermont,,2021-03-02,109213
Vermont,,2021-03-03,110313
Vermont,,2021-03-04,111890
Vermont,,2021-03-05,114893
Vermont,,2021-03-06,118292
Vermont,,2021-03-07,122891
Vermont,,2021-03-08,126974
Vermont,,2021-03-09,130466
Vermont,,2021-03-10,132811
Vermont,,2021-03-11,135916
Vermont,,2021-03-12,139766
Vermont,,2021-03-13,149120
Vermont,,2021-03-14,149158
Vermont,,2021-03-15,153973
Vermont,,2021-03-16,156682
Vermont,,2021-03-17,158711
Vermont,,2021-03-18,162595
Vermont,,2021-03-19,167409
Vermont,,2021-03-20,172303
Vermont,,2021-03-21,177451
Vermont,,2021-03-22,179725
Vermont,,2021-03-23,183362
Vermont,,2021-03-24,185840
Vermont,,2021-03-25,188433
Vermont,,2021-03-26,192146
Vermont,,2021-03-27,196126
Vermont,,2021-03-28,199645
Vermont,,2021-03-29,203266
Vermont,,2021-03-30,206956
Vermont,,2021-03-31,209145
Vermont,,2021-04-01,212105
Vermont,,2021-04-02,216254
Vermont,,2021-04-03,226900
Vermont,,2021-04-04,227068
Vermont,,2021-04-05,232419
Vermont,,2021-04-06,235562
Vermont,,2021-04-07,238117
Vermont,,2021-04-08,241043
Vermont,,2021-04-09,246275
Vermont,,2021-04-10,252500
Vermont,,2021-04-11,258219
Vermont,,2021-04-12,264954
Vermont,,2021-04-13,268952
Vermont,,2021-04-14,273837
Vermont,,2021-04-15,278618
Vermont,,2021-04-16,283986
Vermont,,2021-04-17,284195
Vermont,,2021-04-18,294659
Vermont,,2021-04-19,298921
Vermont,,2021-04-20,302169
Vermont,,2021-04-21,305255
Vermont,,2021-04-22,308465
Vermont,,2021-04-23,310949
Vermont,,2021-04-24,315912
Vermont,,2021-04-25,322109
Vermont,,2021-04-26,328621
Vermont,,2021-04-27,332511
Vermont,,2021-04-28,335642
Vermont,,2021-04-29,340072
Vermont,,2021-04-30,343866
Vermont,,2021-05-01,347866
Vermont,,2021-05-02,353166
Vermont,,2021-05-03,358437
Vermont,,2021-05-04,361667
